"","studygroup","pellgrant","science","socsci","specificity","constructiveness","positivity","whitestudent","female","relgrade","femalefaculty","facultygrades","yrs_experience","class_size","student_num"
"2142",1,0,0,1,3.66666674613953,4.33333349227905,3,0,1,0.897959172725677,1,0.996865749359131,1,1,1101
"2143",2,0,0,1,2.66666674613953,2.33333325386047,4,1,1,1.02777779102325,1,0.996865749359131,1,1,335
"2144",1,0,0,1,4.66666650772095,4.33333349227905,3.33333325386047,1,0,1.06666672229767,1,0.996865749359131,1,2,872
"2145",1,0,0,1,4.33333349227905,4,4,1,1,1.01910829544067,1,0.996865749359131,1,2,939
"2146",3,1,0,1,3.33333325386047,2.33333325386047,5,1,0,0.781609237194061,1,0.996865749359131,1,1,502
"2147",2,1,0,1,4,2.66666674613953,5,0,1,1.03845071792603,1,0.996865749359131,1,1,139
"2148",2,0,0,1,3.66666674613953,2.66666674613953,5,1,1,0.980132460594177,1,0.996865749359131,1,1,996
"2149",2,0,0,1,3.66666674613953,4,4,1,0,1.03896105289459,1,0.996865749359131,1,2,1146
"2150",3,0,0,1,4.66666650772095,5,4.33333349227905,0,1,1.01910829544067,1,0.996865749359131,1,1,1168
"2151",1,0,0,1,4.33333349227905,3.66666674613953,4,0,0,0.805970191955566,1,0.996865749359131,1,2,1245
"2152",1,1,0,1,3.66666674613953,2.33333325386047,5,0,1,1.01910829544067,1,0.996865749359131,1,2,687
"2153",2,0,0,1,4,3,3.66666674613953,1,0,1,1,0.996865749359131,1,2,1151
"2154",1,1,0,1,5,3,5,1,1,1.06666672229767,1,0.996865749359131,1,1,809
"2155",1,0,0,1,3.33333325386047,2.66666674613953,5,0,1,1.01910829544067,1,0.996865749359131,1,1,802
"2156",3,0,0,1,4,3.66666674613953,3,1,1,1.02777779102325,1,0.996865749359131,1,2,1117
"2157",3,0,0,1,3.66666674613953,3.33333325386047,5,1,1,0.986666679382324,1,0.996865749359131,1,1,251
"2158",2,0,0,1,4,2.33333325386047,4.33333349227905,1,1,0.77142858505249,1,0.996865749359131,1,2,1214
"2159",2,0,0,1,4,3,5,1,1,1.00680267810822,1,0.996865749359131,1,1,888
"2160",1,0,0,1,3,2.66666674613953,5,0,1,1.35000002384186,1,0.996865749359131,1,1,1027
"2161",2,0,0,1,2.33333325386047,3.33333325386047,3.66666674613953,1,0,1.19354844093323,1,0.996865749359131,1,2,829
"2162",2,0,0,1,3.33333325386047,2.66666674613953,5,1,0,0.942857146263123,1,0.996865749359131,1,1,298
"2163",1,0,0,1,4.33333349227905,4,4,1,1,1.01910829544067,1,0.996865749359131,1,1,133
"2164",3,1,0,1,3.33333325386047,4,4,1,0,0.934050381183624,1,0.996865749359131,1,1,111
"2165",1,0,0,1,4,3,5,1,0,1.0093457698822,1,0.996865749359131,1,1,698
"2166",1,0,0,1,2,2,5,0,1,1,1,0.996865749359131,1,1,477
"2167",3,1,0,1,3,2.33333325386047,5,1,1,1.01910829544067,1,0.996865749359131,1,1,433
"2168",1,0,0,1,3.66666674613953,2.66666674613953,5,0,0,1,1,0.996865749359131,1,1,424
"2169",1,0,0,1,1,1.66666662693024,5,1,0,1.13846158981323,1,0.996865749359131,1,2,1376
"2170",2,0,0,1,3,2.66666674613953,3,1,1,0.893203854560852,1,0.996865749359131,1,1,530
"2171",2,0,0,1,3.33333325386047,2.33333325386047,4,1,0,0.900000035762787,1,0.996865749359131,1,1,1409
"2172",1,0,0,1,2,3.33333325386047,4,1,1,0.984042584896088,1,0.996865749359131,1,1,810
"2173",2,0,0,1,2,2,5,1,0,NA,1,NA,1,3,1433
"2174",2,0,0,1,3.33333325386047,2.66666674613953,4.66666650772095,1,1,NA,1,NA,1,3,691
"2175",1,0,0,1,4,3.33333325386047,5,1,0,NA,1,NA,1,3,1144
"2176",2,0,0,1,3.33333325386047,3,4,1,0,NA,1,NA,1,3,617
"2177",1,0,0,1,3.66666674613953,4,3.66666674613953,1,1,NA,1,NA,1,3,1419
"2178",2,0,0,1,4.33333349227905,3,4,1,1,NA,1,NA,1,3,251
"2179",2,0,0,1,1.66666662693024,1.66666662693024,5,1,1,NA,1,NA,1,3,808
"2180",2,0,0,0,3,2.33333325386047,3.33333325386047,1,1,1,0,1.06561052799225,2,4,870
"2181",1,1,0,0,4.33333349227905,4,3.66666674613953,1,1,1.05263161659241,0,1.06561052799225,2,4,598
"2182",3,0,0,0,4,3.66666674613953,4,1,0,1,0,1.06561052799225,2,4,490
"2183",2,0,0,0,2.33333325386047,2,5,1,0,0.986666679382324,0,1.06561052799225,2,4,275
"2184",3,0,0,0,1.66666662693024,2.33333325386047,3,1,1,1,0,1.06561052799225,2,4,558
"2185",1,0,0,0,4,3,5,1,1,1.06666672229767,0,1.06561052799225,2,4,347
"2186",3,1,0,0,2,2,4.66666650772095,0,0,0.961038947105408,0,1.06561052799225,2,4,1235
"2187",2,0,0,0,3.33333325386047,2.33333325386047,5,1,1,1,0,1.06561052799225,2,4,1030
"2188",2,0,0,0,3.66666674613953,2.66666674613953,5,1,0,1.01910829544067,0,1.06561052799225,2,4,1422
"2189",1,0,0,0,2,2.66666674613953,5,0,0,1,0,1.06561052799225,2,1,443
"2190",1,1,0,0,2.66666674613953,2.33333325386047,5,1,0,1.03496503829956,0,1.06561052799225,2,4,226
"2191",1,0,0,0,3.33333325386047,3.33333325386047,5,0,0,1.00680267810822,0,1.06561052799225,2,4,461
"2192",1,0,0,0,2.66666674613953,2.33333325386047,5,0,1,1.30081295967102,0,1.06561052799225,2,1,703
"2193",1,0,0,0,4.66666650772095,4,4.66666650772095,1,1,1.06666672229767,0,1.06561052799225,2,4,693
"2194",3,1,0,0,4,2.66666674613953,5,1,1,1.01910829544067,0,1.06561052799225,2,4,426
"2195",1,0,0,0,4.33333349227905,3.66666674613953,5,0,1,1.15107917785645,0,1.06561052799225,2,1,126
"2196",1,1,0,0,3,2.66666674613953,5,0,1,1.11111116409302,0,1.06561052799225,2,1,499
"2197",1,0,0,0,4,2.66666674613953,5,1,1,1.19402980804443,0,1.06561052799225,2,4,1321
"2198",1,1,0,0,1.66666662693024,2.33333325386047,5,1,0,1.10447764396667,0,1.06561052799225,2,4,1358
"2199",3,0,0,0,2.66666674613953,2.66666674613953,4.66666650772095,1,1,1.04356896877289,0,1.06561052799225,2,1,106
"2200",1,0,0,0,2,2.66666674613953,5,0,0,1.06951868534088,0,1.06561052799225,2,4,369
"2201",1,0,0,0,4,2.66666674613953,5,1,0,1.01910829544067,0,1.06561052799225,2,4,673
"2202",2,1,0,0,4,2.66666674613953,5,0,0,1,0,1.06561052799225,2,4,1222
"2203",2,0,0,0,3,2.66666674613953,5,1,0,0.986666679382324,0,1.06561052799225,2,1,291
"2204",2,1,0,0,2.66666674613953,2,5,0,0,1.16535437107086,0,1.06561052799225,2,1,683
"2205",2,0,0,0,4.33333349227905,4,3,1,1,1.04139542579651,0,1.06561052799225,2,4,578
"2206",2,0,0,0,1.33333337306976,1.66666662693024,4.66666650772095,0,0,NA,0,1.06561052799225,2,1,1300
"2207",3,1,0,0,3.66666674613953,2.66666674613953,5,1,1,1.03896105289459,0,1.06561052799225,2,4,300
"2208",3,0,0,0,4.33333349227905,2.66666674613953,5,1,1,1.04575169086456,0,1.06561052799225,2,4,1059
"2209",2,0,0,0,2.33333325386047,2.33333325386047,5,1,0,1.16516160964966,0,1.06561052799225,2,1,1217
"2210",3,0,0,0,2.66666674613953,2.66666674613953,5,1,1,1,0,1.06561052799225,2,4,1136
"2211",1,1,0,0,1.66666662693024,1.66666662693024,3,0,1,1.11888110637665,0,1.06561052799225,2,1,857
"2212",2,0,0,0,4.66666650772095,2.66666674613953,5,0,1,1.09080994129181,0,1.06561052799225,2,1,511
"2213",1,0,0,0,4,2.66666674613953,5,1,0,1.05960261821747,0,1.06561052799225,2,1,852
"2214",1,0,0,0,4.33333349227905,3.33333325386047,5,1,1,0.876028656959534,0,1.06561052799225,2,4,1278
"2215",2,1,0,0,4,2.33333325386047,5,1,1,1.2030074596405,0,1.06561052799225,2,4,1437
"2216",1,0,0,0,2.66666674613953,2.66666674613953,4,1,1,1.02564108371735,0,1.06561052799225,2,4,1148
"2217",3,1,0,0,2.33333325386047,2,5,0,1,1.01910829544067,0,1.06561052799225,2,4,759
"2218",3,0,0,0,4.33333349227905,3.33333325386047,5,0,1,1.27850723266602,0,1.06561052799225,2,4,576
"2219",3,1,0,0,3.66666674613953,3,5,1,1,1.03896105289459,0,1.06561052799225,2,1,1297
"2220",3,0,0,0,3.66666674613953,3.66666674613953,4.33333349227905,1,0,1.06666672229767,0,1.06561052799225,2,1,1265
"2221",3,0,0,0,1.66666662693024,1.66666662693024,4.33333349227905,1,0,1,0,1.06561052799225,2,4,1108
"2222",1,0,0,0,4.66666650772095,3,5,0,1,1.08823525905609,0,1.06561052799225,2,4,159
"2223",3,0,0,0,4,2.66666674613953,5,1,0,1.09589040279388,0,1.06561052799225,2,4,535
"2224",2,0,0,0,4.33333349227905,3,5,0,1,1.09289622306824,0,1.06561052799225,2,4,1379
"2225",2,0,0,0,4.33333349227905,2.66666674613953,5,1,1,1,0,1.06561052799225,2,4,432
"2226",1,0,0,0,5,3.33333325386047,5,1,1,1.06666672229767,0,1.06561052799225,2,1,1036
"2227",2,1,0,0,1.66666662693024,2,5,1,0,NA,0,1.06561052799225,2,4,378
"2228",2,0,0,0,2,2.66666674613953,5,0,0,1.08843541145325,0,1.06561052799225,2,1,166
"2229",2,0,0,0,2.33333325386047,2,5,1,1,1.03653800487518,0,1.06561052799225,2,4,278
"2230",2,0,0,0,1,1.66666662693024,5,1,0,1.00899922847748,0,1.06561052799225,2,4,1256
"2231",1,1,0,0,4.33333349227905,2.66666674613953,5,0,1,1.375,0,1.06561052799225,2,1,899
"2232",2,1,0,0,3,2.33333325386047,5,1,1,0.980132460594177,0,1.06536960601807,2,1,1297
"2233",2,0,0,0,3.33333325386047,3.33333325386047,4.33333349227905,0,1,1.11888110637665,0,1.06536960601807,2,2,1421
"2234",3,0,0,0,1.33333337306976,1.66666662693024,5,1,1,1,0,1.06536960601807,2,2,978
"2235",3,1,0,0,2,1.66666662693024,5,0,0,1.16814160346985,0,1.06536960601807,2,2,683
"2236",1,0,0,0,4.33333349227905,3,5,1,1,1.05568754673004,0,1.06536960601807,2,2,693
"2237",1,0,0,0,2.66666674613953,2.66666674613953,5,1,1,1.01910829544067,0,1.06536960601807,2,2,529
"2238",1,0,0,0,4.66666650772095,3.33333325386047,5,1,0,1.03896105289459,0,1.06536960601807,2,2,490
"2239",2,0,0,0,1.66666662693024,1,4,1,0,0.942675173282623,0,1.06536960601807,2,1,291
"2240",2,0,0,0,2,2,5,1,1,1,0,1.06536960601807,2,1,549
"2241",2,0,0,0,1.66666662693024,2.33333325386047,3,1,1,1.01910829544067,0,1.06536960601807,2,2,558
"2242",3,0,0,0,1.66666662693024,2.33333325386047,5,1,0,1.05714285373688,0,1.06536960601807,2,2,936
"2243",2,0,0,0,2,2,5,0,0,1.07246375083923,0,1.06536960601807,2,2,690
"2244",1,0,0,0,1.33333337306976,1.66666662693024,5,0,1,1.23333334922791,0,1.06536960601807,2,1,703
"2245",3,1,0,0,4.33333349227905,3.33333325386047,5,1,1,1.01910829544067,0,1.06536960601807,2,2,300
"2246",2,1,0,0,1.66666662693024,2.33333325386047,3,0,0,1.06194686889648,0,1.06536960601807,2,1,683
"2247",1,0,0,0,4.33333349227905,3.33333325386047,5,0,1,1.25984251499176,0,1.06536960601807,2,1,126
"2248",1,0,0,0,4.66666650772095,3,5,0,1,1.10447764396667,0,1.06536960601807,2,2,511
"2249",1,0,0,0,1.33333337306976,1.66666662693024,5,1,0,1.02564108371735,0,1.06536960601807,2,1,1380
"2250",1,0,0,1,1.66666662693024,2,5,1,1,1.05714285373688,1,1.01243758201599,1,4,928
"2251",1,1,0,1,2.66666674613953,2.33333325386047,5,0,0,1.35356843471527,1,1.01243758201599,1,4,397
"2252",3,0,0,1,2,2.33333325386047,5,1,1,1.01910829544067,1,1.01243758201599,1,4,120
"2253",2,0,0,1,4,2.66666674613953,5,0,1,1.01910829544067,1,1.01243758201599,1,1,527
"2254",1,0,0,1,2,2,4.66666650772095,1,1,1.05714285373688,1,1.01243758201599,1,1,676
"2255",2,0,0,1,2.66666674613953,2.33333325386047,4.66666650772095,1,0,0.773109257221222,1,1.01243758201599,1,4,37
"2256",2,0,0,1,3.33333325386047,2.33333325386047,5,0,1,1.07317066192627,1,1.01243758201599,1,4,296
"2257",2,1,0,1,3.66666674613953,2.66666674613953,5,0,0,0.949640274047852,1,1.01243758201599,1,1,1058
"2258",2,0,0,1,2,2.66666674613953,5,0,1,1.00680267810822,1,1.01243758201599,1,4,179
"2259",1,0,0,1,3,3,4,1,1,0.923076927661896,1,1.01243758201599,1,1,416
"2260",1,0,0,1,4.33333349227905,2.66666674613953,4.66666650772095,1,0,0.942857146263123,1,1.01243758201599,1,4,298
"2261",2,0,0,1,3.66666674613953,2.66666674613953,4,0,1,1,1,1.01243758201599,1,4,149
"2262",2,0,0,1,3.66666674613953,2.66666674613953,4.66666650772095,1,1,1,1,1.01243758201599,1,4,575
"2263",2,0,0,1,2.66666674613953,2.66666674613953,5,1,0,0.986666679382324,1,1.01243758201599,1,1,783
"2264",3,0,0,1,2.66666674613953,3,5,1,1,0.980132460594177,1,1.01243758201599,1,1,1221
"2265",1,0,0,1,4,4,4,1,1,0.973684251308441,1,1.01243758201599,1,1,606
"2266",2,0,0,1,1,1.66666662693024,5,0,0,0.902255654335022,1,1.01243758201599,1,4,195
"2267",2,0,0,1,2,2,5,1,1,1.00680267810822,1,1.01243758201599,1,1,787
"2268",1,0,0,1,4.66666650772095,3.33333325386047,4,1,1,1.10447764396667,1,1.01243758201599,1,1,1087
"2269",3,1,0,1,3.66666674613953,3.33333325386047,5,0,1,0.952380955219269,1,1.01243758201599,1,4,314
"2270",1,0,0,1,1.66666662693024,1.66666662693024,4,1,1,1.03937005996704,1,1.01243758201599,1,4,281
"2271",3,0,0,1,5,3.33333325386047,4.33333349227905,1,1,1.01910829544067,1,1.01243758201599,1,1,456
"2272",2,0,0,1,2.33333325386047,2.33333325386047,5,1,1,1.04575169086456,1,1.01243758201599,1,4,168
"2273",1,0,0,1,2.66666674613953,2.33333325386047,5,0,1,1.13846158981323,1,1.01243758201599,1,4,67
"2274",1,0,0,1,4,3.33333325386047,1.66666662693024,0,1,0.942857146263123,1,1.01243758201599,1,4,129
"2275",1,1,0,1,2.66666674613953,2.66666674613953,5,0,1,1.22314047813416,1,1.01243758201599,1,4,310
"2276",3,0,0,1,3.33333325386047,2.66666674613953,4.66666650772095,0,1,1,1,1.01243758201599,1,4,81
"2277",1,1,0,1,2.66666674613953,3.33333325386047,5,0,1,1.12820506095886,1,1.01243758201599,1,4,439
"2278",3,0,0,1,3.66666674613953,1.66666662693024,5,1,1,1.00680267810822,1,1.01243758201599,1,4,69
"2279",3,0,0,1,1.33333337306976,1.66666662693024,5,1,0,1.04575169086456,1,1.01243758201599,1,4,567
"2280",2,1,0,1,3,2.66666674613953,5,0,1,0.900090038776398,1,1.01243758201599,1,4,333
"2281",2,1,0,1,1.66666662693024,2,5,0,1,1.00680267810822,1,1.01243758201599,1,4,467
"2282",1,0,0,1,3,2.66666674613953,3.33333325386047,0,1,0.980132460594177,1,1.01243758201599,1,4,223
"2283",2,0,0,1,4,2.66666674613953,5,1,0,1.11111116409302,1,1.01243758201599,1,4,1425
"2284",3,0,0,1,3.33333325386047,2.33333325386047,5,0,0,0.942857146263123,1,1.01243758201599,1,4,20
"2285",3,0,0,1,3.33333325386047,2,5,1,1,0.961038947105408,1,1.01243758201599,1,4,128
"2286",3,0,0,1,3.66666674613953,4,3.66666674613953,1,1,1,1,1.01243758201599,1,4,206
"2287",3,0,0,1,4,2.66666674613953,5,1,1,1.05714285373688,1,1.01243758201599,1,1,695
"2288",3,0,0,1,2.33333325386047,2,4.66666650772095,1,1,1.04137349128723,1,1.01243758201599,1,4,266
"2289",3,1,0,1,4.66666650772095,4.33333349227905,2.33333325386047,0,1,1.03896105289459,1,1.01243758201599,1,4,509
"2290",1,0,0,1,3.66666674613953,3.33333325386047,3.33333325386047,1,0,0.958797633647919,1,1.01243758201599,1,4,493
"2291",2,0,0,1,2,2.66666674613953,5,1,1,0.923076927661896,1,1.01243758201599,1,4,711
"2292",3,0,0,1,1.33333337306976,1.66666662693024,5,0,0,0.942857146263123,1,1.01243758201599,1,4,93
"2293",3,0,0,1,2.33333325386047,2,5,1,1,1.01538455486298,1,0.990121483802795,1,4,362
"2294",1,0,0,1,4.33333349227905,4,3,0,1,0.942675173282623,1,0.990121483802795,1,4,454
"2295",1,0,0,1,4.33333349227905,3,5,1,1,1,1,0.990121483802795,1,4,423
"2296",1,0,0,1,4.33333349227905,3.33333325386047,4.33333349227905,1,1,0.897959172725677,1,0.990121483802795,1,4,1405
"2297",2,0,0,1,2.33333325386047,2,5,1,1,1.04845571517944,1,0.990121483802795,1,4,561
"2298",2,0,0,1,2.66666674613953,2.33333325386047,4.33333349227905,0,1,1,1,0.990121483802795,1,4,35
"2299",2,0,0,1,3,2,5,0,1,0.989304840564728,1,0.990121483802795,1,4,873
"2300",1,0,0,1,4.33333349227905,2.66666674613953,4.33333349227905,1,1,0.992481172084808,1,0.990121483802795,1,4,205
"2301",2,0,0,1,3.66666674613953,2.66666674613953,5,1,1,0.986666679382324,1,0.990121483802795,1,1,1286
"2302",3,0,0,1,2.33333325386047,2.33333325386047,5,0,1,1.04575169086456,1,0.990121483802795,1,4,368
"2303",2,1,0,1,3,2,5,0,0,0.990099012851715,1,0.990121483802795,1,1,1143
"2304",1,1,0,1,3.33333325386047,2.33333325386047,5,0,1,1.02325582504272,1,0.990121483802795,1,4,541
"2305",3,0,0,1,2,2.33333325386047,4.66666650772095,0,0,0.828271687030792,1,0.990121483802795,1,4,244
"2306",3,0,0,1,3.33333325386047,2.33333325386047,5,1,0,0.89552241563797,1,0.990121483802795,1,4,307
"2307",1,1,0,1,4,4.66666650772095,3.33333325386047,0,1,0.934050381183624,1,0.990121483802795,1,1,1209
"2308",3,0,0,1,2.66666674613953,2.33333325386047,5,1,0,0.857142865657806,1,0.990121483802795,1,4,187
"2309",2,0,0,1,4.33333349227905,3,4.66666650772095,1,1,1.01910829544067,1,0.990121483802795,1,4,265
"2310",1,1,0,1,1,1.66666662693024,5,0,0,0.963503658771515,1,0.990121483802795,1,4,53
"2311",2,0,0,1,3,2.33333325386047,5,0,1,1,1,0.990121483802795,1,4,165
"2312",2,0,0,1,2,1.66666662693024,5,1,1,1.01910829544067,1,0.990121483802795,1,4,345
"2313",3,0,0,1,2.33333325386047,2,5,1,0,1.20000004768372,1,0.990121483802795,1,4,219
"2314",1,1,0,1,2.33333325386047,2,4.66666650772095,0,1,1,1,0.990121483802795,1,1,1311
"2315",1,0,0,1,4.33333349227905,3,5,1,1,1,1,0.990121483802795,1,4,99
"2316",3,0,0,1,4.33333349227905,2.66666674613953,3.33333325386047,1,1,1.00543475151062,1,0.990121483802795,1,4,632
"2317",2,0,0,1,5,3,5,0,1,0.961038947105408,1,0.990121483802795,1,4,353
"2318",2,0,0,1,2.66666674613953,2,5,0,1,0.970588207244873,1,0.990121483802795,1,4,343
"2319",3,0,0,1,3.33333325386047,2.33333325386047,5,1,1,1.00680267810822,1,0.990121483802795,1,4,245
"2320",2,0,0,1,3,2.66666674613953,5,1,1,0.992481172084808,1,0.990121483802795,1,4,162
"2321",2,0,0,1,4.33333349227905,3,4.33333349227905,1,1,1.05960261821747,1,0.990121483802795,1,4,112
"2322",1,0,0,1,4.66666650772095,3,5,1,1,0.862745106220245,1,0.990121483802795,1,4,322
"2323",3,0,0,1,4.33333349227905,2.66666674613953,5,1,1,0.879999995231628,1,0.990121483802795,1,4,11
"2324",2,0,0,1,3,2.33333325386047,5,0,1,1.02777779102325,1,0.990121483802795,1,4,750
"2325",1,0,0,1,3.33333325386047,2.66666674613953,5,1,1,1.16535437107086,1,0.990121483802795,1,4,199
"2326",1,0,0,1,3.66666674613953,3.66666674613953,4,1,1,0.973684251308441,1,0.990121483802795,1,4,335
"2327",1,0,0,1,5,3.33333325386047,5,0,1,1.10000002384186,1,0.990121483802795,1,4,68
"2328",2,0,0,0,3.33333325386047,2.66666674613953,5,0,1,1.01910829544067,1,1.05488836765289,2,3,83
"2329",2,0,0,0,3,2.66666674613953,5,0,0,1.17647063732147,1,1.05488836765289,2,3,1023
"2330",1,1,0,0,4.66666650772095,4.66666650772095,4,1,1,1.1678831577301,1,1.05488836765289,2,3,299
"2331",2,0,0,0,4.66666650772095,4,4,1,1,1.01910829544067,1,1.05488836765289,2,3,157
"2332",2,0,0,0,2.33333325386047,1.66666662693024,3.33333325386047,1,0,1.07317066192627,1,1.05488836765289,2,3,972
"2333",3,0,0,0,4.33333349227905,3.66666674613953,4,0,1,0.980132460594177,1,1.05488836765289,2,3,222
"2334",1,1,0,0,5,4.66666650772095,4,0,1,1.04964542388916,1,1.05488836765289,2,3,45
"2335",2,0,0,0,3,4.33333349227905,2.33333325386047,0,1,1.06666672229767,1,1.05488836765289,2,3,656
"2336",3,0,0,0,3,3.66666674613953,2.66666674613953,1,0,1.09080994129181,1,1.05488836765289,2,3,804
"2337",3,1,0,0,2,1.66666662693024,3,1,0,0.912408769130707,1,1.05488836765289,2,3,945
"2338",1,0,0,0,4.33333349227905,4.33333349227905,4,0,1,1.02197241783142,1,1.05488836765289,2,3,628
"2339",1,0,0,0,3.33333325386047,3,5,1,1,1,1,1.05488836765289,2,1,1015
"2340",2,0,0,0,4.33333349227905,3,5,1,1,1,1,1.05488836765289,2,3,18
"2341",1,0,0,0,5,3.66666674613953,2.33333325386047,1,0,1.04166662693024,1,1.05488836765289,2,3,715
"2342",1,0,0,0,3,2.66666674613953,5,1,0,1.06666672229767,1,1.05488836765289,2,1,1277
"2343",3,0,0,0,3.66666674613953,2.66666674613953,5,0,1,0.942857146263123,1,1.05488836765289,2,3,725
"2344",3,0,0,0,4.33333349227905,3.66666674613953,4.33333349227905,1,0,1.08843541145325,1,1.05488836765289,2,3,840
"2345",3,0,0,0,1,1.66666662693024,5,1,0,1.02777779102325,1,1.05488836765289,2,3,805
"2346",1,0,0,0,4.33333349227905,4.33333349227905,2.66666674613953,1,1,1.14285719394684,1,1.05488836765289,2,3,261
"2347",1,0,0,0,4.66666650772095,3.33333325386047,5,1,1,1.10447764396667,1,1.05488836765289,2,3,185
"2348",1,1,0,0,4,2.33333325386047,5,1,1,0.902255654335022,1,1.05488836765289,2,3,1437
"2349",1,1,0,0,3.33333325386047,2.66666674613953,5,1,0,1.14090132713318,1,1.05488836765289,2,3,845
"2350",2,0,0,0,4.66666650772095,2.66666674613953,5,1,1,1,1,1.05488836765289,2,1,1003
"2351",2,0,0,0,4.66666650772095,3.33333325386047,5,1,1,1.06241703033447,1,1.05488836765289,2,3,1430
"2352",2,1,0,0,3.66666674613953,3.33333325386047,3,0,1,1.18811881542206,1,1.05488836765289,2,1,811
"2353",2,1,0,0,2.66666674613953,2.66666674613953,1,0,0,1.08843541145325,1,1.05488836765289,2,3,540
"2354",3,1,0,0,2.33333325386047,2.66666674613953,4.33333349227905,1,0,1.10447764396667,1,1.05488836765289,2,3,1077
"2355",1,1,0,0,4.66666650772095,2.66666674613953,5,0,0,1.02097129821777,1,1.05488836765289,2,1,415
"2356",3,0,0,0,5,4.33333349227905,4,1,1,1.06666672229767,1,1.05488836765289,2,1,922
"2357",3,0,0,0,1,2,2.66666674613953,1,1,1.08029198646545,1,1.05488836765289,2,3,639
"2358",3,0,0,0,4,2.66666674613953,5,1,1,1.03626942634583,1,1.03686571121216,2,4,1087
"2359",2,1,0,0,4.33333349227905,3,1,1,0,1.03728628158569,1,1.03686571121216,2,4,1275
"2360",2,0,0,0,5,4,1.33333337306976,1,1,1.04058277606964,1,1.03686571121216,2,4,708
"2361",1,0,0,0,4.66666650772095,4,3,0,1,1,1,1.03686571121216,2,4,1428
"2362",3,0,0,0,3.33333325386047,4,3,1,1,1,1,1.03686571121216,2,4,485
"2363",1,0,0,0,1.66666662693024,2.33333325386047,3,0,1,1.54559504985809,1,1.03686571121216,2,4,576
"2364",1,0,0,0,3.66666674613953,3,3,1,0,1,1,1.03686571121216,2,4,1361
"2365",2,0,0,0,4.33333349227905,4,2,1,0,1,1,1.03686571121216,2,4,1337
"2366",2,0,0,0,3.33333325386047,2.66666674613953,1,0,0,0.961038947105408,1,1.03686571121216,2,4,1000
"2367",1,0,0,0,4,3.66666674613953,2,1,1,0.935109078884125,1,1.03686571121216,2,4,521
"2368",3,0,0,0,2.66666674613953,2.66666674613953,3.33333325386047,1,1,1,1,1.03686571121216,2,4,110
"2369",3,0,0,0,3.33333325386047,3.66666674613953,3.66666674613953,0,1,1.11888110637665,1,1.03686571121216,2,4,988
"2370",3,0,0,0,2.66666674613953,2.33333325386047,4.66666650772095,1,1,1.00680267810822,1,1.03686571121216,2,4,297
"2371",2,0,0,0,2.33333325386047,1.66666662693024,5,0,1,1.04575169086456,1,1.03686571121216,2,4,39
"2372",1,0,0,0,4,2.66666674613953,4,1,0,1.03896105289459,1,1.03686571121216,2,4,200
"2373",1,0,0,0,3.66666674613953,3,3.66666674613953,1,1,1,1,1.03686571121216,2,4,1210
"2374",1,0,0,0,4.66666650772095,3.66666674613953,2.33333325386047,1,1,0.942675173282623,1,1.03686571121216,2,4,498
"2375",1,0,0,0,5,4,2,1,1,0.973684251308441,1,1.03686571121216,2,4,727
"2376",3,0,0,0,3.66666674613953,3.66666674613953,3.66666674613953,1,1,1,1,1.03686571121216,2,4,423
"2377",2,0,0,0,4.33333349227905,3.66666674613953,4,1,1,1.06241703033447,1,1.03686571121216,2,4,100
"2378",2,0,0,0,1,1.66666662693024,2,0,1,1.29824566841125,1,1.03686571121216,2,4,290
"2379",1,0,0,0,3.33333325386047,2.66666674613953,5,1,0,1,1,1.03686571121216,2,4,1182
"2380",1,0,0,0,1.66666662693024,2.33333325386047,3,0,0,0.897959172725677,1,1.03686571121216,2,4,1350
"2381",2,0,0,0,4.66666650772095,4,1.66666662693024,0,0,1.02777779102325,1,1.03686571121216,2,4,1034
"2382",2,0,0,0,4.33333349227905,3,4,1,1,1,1,1.03686571121216,2,4,131
"2383",3,0,0,0,3,2.33333325386047,5,0,0,1.01910829544067,1,1.03686571121216,2,4,786
"2384",3,0,0,0,3,3,3,1,1,1.01910829544067,1,1.03686571121216,2,4,174
"2385",1,0,0,0,4.66666650772095,4,2,1,0,1.06185293197632,1,1.03686571121216,2,4,1330
"2386",2,0,0,0,4.66666650772095,3.66666674613953,1,1,1,1,1,1.03686571121216,2,4,1199
"2387",1,0,1,0,4.66666650772095,3.33333325386047,5,1,1,1,1,0.964885830879211,2,3,1349
"2388",3,1,1,0,4.66666650772095,3,5,1,0,1,1,0.964885830879211,2,3,1066
"2389",3,1,1,0,2.66666674613953,2.66666674613953,5,0,1,NA,1,0.964885830879211,2,1,533
"2390",2,1,1,0,1.66666662693024,2.33333325386047,4.66666650772095,0,1,NA,1,0.964885830879211,2,1,907
"2391",1,1,1,0,2.33333325386047,2.33333325386047,3,0,1,NA,1,0.964885830879211,2,1,824
"2392",1,1,1,0,5,4.33333349227905,2.33333325386047,0,1,0.900090038776398,1,0.964885830879211,2,3,824
"2393",1,0,1,0,4.66666650772095,3.33333325386047,5,1,1,1,1,0.964885830879211,2,3,1180
"2394",2,0,1,0,2.66666674613953,2.33333325386047,4,1,0,0.963503658771515,1,0.964885830879211,2,3,1411
"2395",3,0,1,0,1.33333337306976,1.66666662693024,5,0,0,1.04761898517609,1,0.964885830879211,2,3,1105
